altitude,north,east
19,-3.446827135542728,0.6077686218342564
89,-4.998560818879258,1.4333142502483947
175,-7.295553037239399,-0.25476632592825704
228,-7.922144549932563,-1.1133848076805235
338,-8.319851376878407,-2.5436338310878095
642,-5.362311101832846,-4.499513267805774
836,-4.29658966839374,-4.607528320200774
1163,-3.86435309248245,-3.479479153066063
1274,-4.136639992842482,-3.4710530923073124
1541,-1.0068466020430893,-1.6112913826972093
1820,0.44735432277659737,-0.6632300580440335
2196,4.6025242672622015,1.9536556424463678
2499,6.190751101941911,3.868410628902395
2532,6.4721359549995805,4.702282018339784
2686,5.050000000000004,8.746856578222827
2855,2.5869371249544506,11.205255745030204
3136,2.6268673841710726e-15,14.3
3302,-0.30716235329618313,17.59731943475249
3888,-0.34381240681447767,19.69699959458091
4113,4.776122516674677e-15,26.0
4285,0.5148459898998632,29.49550700711354
4315,1.0365150520642725,29.681907562467142
4360,1.5491443047911515,29.559434228735388
4641,5.5292802981503e-15,30.1
5475,1.580545878536918,30.158611949588128
5516,2.1205968018214176,30.325947127898655
5563,2.6582501538035768,30.383938291798238
5829,4.78689463023107,30.223263222211212
6006,3.7657627112190473,30.66967608571685
6471,6.2997242317781215,29.63787230223431
6973,2.6669657280783428,30.483557761607415
7475,2.6495345795288108,30.284318821989064
7546,3.324005131911377,31.625796272711096
8372,4.497487801573495,25.506520803016187
9119,6.884586599727049,25.693626979289217
9471,7.53163421248335,28.10844154501189
9503,7.088311541070266,28.429664779886696
9638,5.934159756210538,30.52860540522235
10211,11.3440221432422,37.104624531365765
10352,10.068060854488053,37.57451464264476
10398,10.093942758998304,37.671107225273666
10760,11.310392270980152,42.210958608832286
10765,11.284510366469899,42.11436602620338
10889,10.523602458585549,42.207864093005846
10895,11.258628461959647,42.01777344357447
11075,12.425797450716328,40.642952128429
11120,12.396560280244053,40.54732165283269
11184,11.631896415477353,40.56524356859706
11625,9.380458966139182,40.63123170154431
11791,7.708683413212402,39.657738211285626
11905,7.422469920147585,38.185297436114126
12244,7.575117116448822,38.97059918287226
12361,4.296119840300554,40.87484989963604
12471,2.9995283709974,42.89525416117244
12648,3.034406607869463,43.39403618630235
12866,2.9995283709974,42.89525416117244
13315,0.8028106961150409,45.992993977194
13631,2.4179211784240273,46.136684505661314
13687,1.6193366469960353,46.37173437368604
14058,-1.5669874019423076,44.8726481331574
14136,-1.5879270999638082,45.472282629368856
14171,-1.6018868986448087,45.872038960176496
14622,-5.956608721090801,42.38347334213921
14657,-5.928774100898789,42.1854197283909
15322,10.730041563324452,35.0963845438434
15328,10.730041563324452,35.0963845438434
15772,11.714587622222453,40.85362207737856
15929,6.92856228891052,39.2938293451871
16531,1.1237637938205247,32.180384630014885
16536,1.1237637938205247,32.180384630014885
17140,3.5220240244087533,28.684583782434206
17527,0.5026293053937647,28.79561362050407
17538,0.49913882410630805,28.59564408147279
18105,-3.197393327477193,11.150635672884498
18213,-0.9303033230821116,8.851244868777634
18347,3.8000000000000034,6.581793068761732
18525,5.663981837384125,2.5217671870699614
18709,6.434785287960215,3.000589658358965
